open_time,open,high,low,close,volume,amount,close_time
1713632400000,64732.8400000000000000000000000000,65419.0000000000000000000000000000,64732.8400000000000000000000000000,65196.4000000000000000000000000000,251.77734900,16412829.610000000000000000,1713636000000
1713636000000,65196.4000000000000000000000000000,65310.9900000000000000000000000000,64837.2000000000000000000000000000,64964.1000000000000000000000000000,218.68697900,14221802.580000000000000000,1713639600000
1713639600000,64964.1000000000000000000000000000,65000.0100000000000000000000000000,64791.7900000000000000000000000000,64866.4400000000000000000000000000,215.34068500,13967526.540000000000000000,1713643200000
1713643200000,64866.4400000000000000000000000000,65031.2400000000000000000000000000,64625.4700000000000000000000000000,64727.6400000000000000000000000000,233.89968600,15163489.460000000000000000,1713646800000
1713646800000,64727.6400000000000000000000000000,64825.3900000000000000000000000000,64622.1300000000000000000000000000,64725.9900000000000000000000000000,151.87563700,9830890.970000000000000000,1713650400000
1713650400000,64725.9900000000000000000000000000,64850.0000000000000000000000000000,64555.0100000000000000000000000000,64613.5200000000000000000000000000,250.21564000,16182017.480000000000000000,1713654000000
1713654000000,64613.5200000000000000000000000000,64988.9200000000000000000000000000,64613.5100000000000000000000000000,64940.5900000000000000000000000000,118.54301500,7687862.680000000000000000,1713657600000
1713657600000,64940.5900000000000000000000000000,64960.0000000000000000000000000000,64608.0000000000000000000000000000,64759.9700000000000000000000000000,180.15570200,11671378.970000000000000000,1713661200000
1713661200000,64759.9700000000000000000000000000,65100.0000000000000000000000000000,64743.0000000000000000000000000000,64945.9900000000000000000000000000,95.05008900,6172182.600000000000000000,1713664800000
1713664800000,64945.9900000000000000000000000000,65372.0000000000000000000000000000,64921.0000000000000000000000000000,65298.0000000000000000000000000000,46.61497700,3037874.020000000000000000,1713668400000
1713668400000,65298.0000000000000000000000000000,65695.5600000000000000000000000000,65096.0100000000000000000000000000,65181.2700000000000000000000000000,407.64418700,26617595.320000000000000000,1713672000000
1713672000000,65181.2700000000000000000000000000,65195.9800000000000000000000000000,64843.9800000000000000000000000000,65056.0000000000000000000000000000,926.07158500,60230052.420000000000000000,1713675600000
1713675600000,65056.0000000000000000000000000000,65244.2700000000000000000000000000,64984.4400000000000000000000000000,65027.8200000000000000000000000000,1071.93450300,69804897.710000000000000000,1713679200000
1713679200000,65027.8200000000000000000000000000,65200.0000000000000000000000000000,64948.0000000000000000000000000000,65048.0000000000000000000000000000,1180.49221400,76827472.990000000000000000,1713682800000
1713682800000,65048.0000000000000000000000000000,65174.9900000000000000000000000000,64899.8500000000000000000000000000,65150.6700000000000000000000000000,305.86778300,19894170.910000000000000000,1713686400000
1713686400000,65150.6700000000000000000000000000,65222.0700000000000000000000000000,64920.2700000000000000000000000000,64926.8400000000000000000000000000,240.04207100,15607132.420000000000000000,1713690000000
1713690000000,64926.8400000000000000000000000000,64986.7200000000000000000000000000,64771.3400000000000000000000000000,64898.0300000000000000000000000000,889.90736200,57739273.930000000000000000,1713693600000
1713693600000,64898.0300000000000000000000000000,64985.6700000000000000000000000000,64785.0400000000000000000000000000,64954.5000000000000000000000000000,879.19764600,57050432.100000000000000000,1713697200000
1713697200000,64954.5000000000000000000000000000,65441.0700000000000000000000000000,64954.5000000000000000000000000000,65234.0200000000000000000000000000,1234.96095000,80542315.670000000000000000,1713700800000
1713700800000,65234.0200000000000000000000000000,65375.4100000000000000000000000000,64935.1200000000000000000000000000,65012.9700000000000000000000000000,419.05869500,27328104.660000000000000000,1713704400000
1713704400000,65012.9700000000000000000000000000,65244.9000000000000000000000000000,64782.6500000000000000000000000000,64882.0000000000000000000000000000,218.80590000,14227366.470000000000000000,1713708000000
1713708000000,64882.0000000000000000000000000000,65036.8200000000000000000000000000,64790.0000000000000000000000000000,64893.4900000000000000000000000000,129.02231300,8378796.680000000000000000,1713711600000
1713711600000,64893.4900000000000000000000000000,65132.0600000000000000000000000000,64880.0000000000000000000000000000,65043.7000000000000000000000000000,1072.42496700,69729888.450000000000000000,1713715200000
1713715200000,65043.7000000000000000000000000000,65087.9200000000000000000000000000,64237.5100000000000000000000000000,64573.5000000000000000000000000000,632.07028700,40845933.810000000000000000,1713718800000
1713718800000,64573.5000000000000000000000000000,64875.9700000000000000000000000000,64532.1300000000000000000000000000,64822.0100000000000000000000000000,829.94686900,53717909.410000000000000000,1713722400000
1713722400000,64822.0100000000000000000000000000,64862.5000000000000000000000000000,64625.0000000000000000000000000000,64772.0000000000000000000000000000,185.65773600,12026915.180000000000000000,1713726000000
1713726000000,64772.0000000000000000000000000000,64854.2500000000000000000000000000,64528.3800000000000000000000000000,64537.9900000000000000000000000000,197.84378500,12806131.250000000000000000,1713729600000
1713729600000,64537.9900000000000000000000000000,64712.0100000000000000000000000000,64366.7600000000000000000000000000,64646.1700000000000000000000000000,195.23575600,12604969.990000000000000000,1713733200000
1713733200000,64646.1700000000000000000000000000,65157.7700000000000000000000000000,64646.1600000000000000000000000000,64658.7900000000000000000000000000,188.98563500,12264681.390000000000000000,1713736800000
1713736800000,64658.7900000000000000000000000000,65180.0000000000000000000000000000,64573.2100000000000000000000000000,65030.4100000000000000000000000000,119.46697700,7761436.310000000000000000,1713740400000
1713740400000,65030.4100000000000000000000000000,65062.9900000000000000000000000000,64866.0000000000000000000000000000,64941.1500000000000000000000000000,135.64016700,8811323.480000000000000000,1713744000000
1713744000000,64941.1500000000000000000000000000,65156.8000000000000000000000000000,64760.0100000000000000000000000000,64908.9500000000000000000000000000,86.72422500,5635722.200000000000000000,1713747600000
1713747600000,64908.9500000000000000000000000000,65640.0000000000000000000000000000,64618.5000000000000000000000000000,64658.0000000000000000000000000000,109.43438000,7117161.180000000000000000,1713751200000
1713751200000,64658.0000000000000000000000000000,64862.5000000000000000000000000000,64501.4500000000000000000000000000,64806.6900000000000000000000000000,76.42262400,4946110.360000000000000000,1713754800000
1713754800000,64806.6900000000000000000000000000,66074.0000000000000000000000000000,64755.5800000000000000000000000000,65703.4900000000000000000000000000,312.44587700,20497945.280000000000000000,1713758400000
1713758400000,65703.4900000000000000000000000000,65877.1400000000000000000000000000,65509.2500000000000000000000000000,65738.4800000000000000000000000000,185.43007400,12188277.510000000000000000,1713762000000
1713762000000,65738.4800000000000000000000000000,66414.8100000000000000000000000000,65701.9900000000000000000000000000,66377.9900000000000000000000000000,173.78830900,11486559.050000000000000000,1713765600000
1713765600000,66377.9900000000000000000000000000,66412.6000000000000000000000000000,66152.0000000000000000000000000000,66300.0100000000000000000000000000,307.26397700,20366573.240000000000000000,1713769200000
1713769200000,66300.0100000000000000000000000000,66479.8000000000000000000000000000,65979.3400000000000000000000000000,65980.0100000000000000000000000000,247.62300800,16386611.110000000000000000,1713772800000
1713772800000,65980.0100000000000000000000000000,66204.4400000000000000000000000000,65905.7300000000000000000000000000,65961.5900000000000000000000000000,194.88176800,12877135.530000000000000000,1713776400000
1713776400000,65961.5900000000000000000000000000,66055.1600000000000000000000000000,65813.8100000000000000000000000000,65937.9900000000000000000000000000,107.70091300,7101575.160000000000000000,1713780000000
1713780000000,65937.9900000000000000000000000000,66152.0100000000000000000000000000,65890.0000000000000000000000000000,66048.1800000000000000000000000000,144.86527000,9563313.690000000000000000,1713783600000
1713783600000,66048.1800000000000000000000000000,66108.0000000000000000000000000000,65702.0100000000000000000000000000,65877.4600000000000000000000000000,149.57171100,9859558.270000000000000000,1713787200000
1713787200000,65877.4600000000000000000000000000,65995.4800000000000000000000000000,65626.8800000000000000000000000000,65995.4700000000000000000000000000,169.66706100,11174333.120000000000000000,1713790800000
1713790800000,65995.4700000000000000000000000000,66257.1500000000000000000000000000,65693.9800000000000000000000000000,66120.8600000000000000000000000000,206.51366600,13635334.220000000000000000,1713794400000
1713794400000,66120.8600000000000000000000000000,66477.5300000000000000000000000000,65967.6100000000000000000000000000,66031.7800000000000000000000000000,239.78203600,15887814.980000000000000000,1713798000000
1713798000000,66031.7800000000000000000000000000,66085.4500000000000000000000000000,65668.0000000000000000000000000000,65985.9800000000000000000000000000,95.89272800,6317805.970000000000000000,1713801600000
1713801600000,65985.9800000000000000000000000000,66412.6000000000000000000000000000,65927.9900000000000000000000000000,66156.2400000000000000000000000000,251.09657500,16611333.000000000000000000,1713805200000
1713805200000,66156.2400000000000000000000000000,66824.2800000000000000000000000000,66140.6900000000000000000000000000,66540.0000000000000000000000000000,109.59691300,7284691.580000000000000000,1713808800000
1713808800000,66540.0000000000000000000000000000,66691.2200000000000000000000000000,66293.0500000000000000000000000000,66331.1700000000000000000000000000,154.42739900,10267231.580000000000000000,1713812400000
1713812400000,66331.1700000000000000000000000000,66608.0000000000000000000000000000,66141.0800000000000000000000000000,66530.7400000000000000000000000000,101.56189800,6738430.750000000000000000,1713816000000
1713816000000,66530.7400000000000000000000000000,66760.5600000000000000000000000000,66394.5300000000000000000000000000,66509.5100000000000000000000000000,100.92216300,6716058.190000000000000000,1713819600000
1713819600000,66509.5100000000000000000000000000,66559.1800000000000000000000000000,66342.1000000000000000000000000000,66526.9400000000000000000000000000,94.61823900,6291669.280000000000000000,1713823200000
1713823200000,66526.9400000000000000000000000000,67199.4700000000000000000000000000,66526.9400000000000000000000000000,67027.9700000000000000000000000000,178.97643600,11955885.350000000000000000,1713826800000
1713826800000,67027.9700000000000000000000000000,67232.3500000000000000000000000000,66790.0000000000000000000000000000,66819.3300000000000000000000000000,399.53000200,26759087.840000000000000000,1713830400000
1713830400000,66819.3300000000000000000000000000,67033.2600000000000000000000000000,66712.9600000000000000000000000000,67028.1500000000000000000000000000,429.91536700,28736437.320000000000000000,1713834000000
1713834000000,67028.1500000000000000000000000000,67183.2700000000000000000000000000,66777.4000000000000000000000000000,66780.0000000000000000000000000000,436.14787400,29213562.910000000000000000,1713837600000
1713837600000,66780.0000000000000000000000000000,66908.9300000000000000000000000000,66558.3100000000000000000000000000,66615.8000000000000000000000000000,386.49442000,25817343.030000000000000000,1713841200000
1713841200000,66615.8000000000000000000000000000,66806.3700000000000000000000000000,66420.9200000000000000000000000000,66435.0200000000000000000000000000,391.21508700,26066542.200000000000000000,1713844800000
1713844800000,66435.0200000000000000000000000000,66582.6700000000000000000000000000,66181.3600000000000000000000000000,66244.0200000000000000000000000000,409.21173100,27174444.510000000000000000,1713848400000
1713848400000,66244.0200000000000000000000000000,66609.3100000000000000000000000000,66192.0000000000000000000000000000,66490.0100000000000000000000000000,401.20062600,26636359.280000000000000000,1713852000000
1713852000000,66490.0100000000000000000000000000,66680.0000000000000000000000000000,66304.0000000000000000000000000000,66378.1600000000000000000000000000,404.24941900,26888094.300000000000000000,1713855600000
1713855600000,66378.1600000000000000000000000000,66451.1900000000000000000000000000,66037.7700000000000000000000000000,66099.7900000000000000000000000000,418.25463900,27715746.860000000000000000,1713859200000
1713859200000,66099.7900000000000000000000000000,66257.4800000000000000000000000000,65970.7400000000000000000000000000,66215.0700000000000000000000000000,410.15991000,27116090.600000000000000000,1713862800000
1713862800000,66215.0700000000000000000000000000,66309.3000000000000000000000000000,66046.6300000000000000000000000000,66059.0000000000000000000000000000,382.42084900,25310406.920000000000000000,1713866400000
1713866400000,66059.0000000000000000000000000000,66310.4400000000000000000000000000,66058.9900000000000000000000000000,66198.0000000000000000000000000000,368.83485300,24413652.600000000000000000,1713870000000
1713870000000,66198.0000000000000000000000000000,66236.1300000000000000000000000000,65854.2900000000000000000000000000,66043.9900000000000000000000000000,403.95060900,26678448.050000000000000000,1713873600000
1713873600000,66043.9900000000000000000000000000,66165.0000000000000000000000000000,65765.1500000000000000000000000000,66131.0100000000000000000000000000,420.85613000,27784214.850000000000000000,1713877200000
1713877200000,66131.0100000000000000000000000000,66574.0000000000000000000000000000,66049.4000000000000000000000000000,66509.3000000000000000000000000000,530.74676800,35168027.080000000000000000,1713880800000
1713880800000,66509.3000000000000000000000000000,67130.0000000000000000000000000000,66420.0000000000000000000000000000,66909.7800000000000000000000000000,392.92826400,26233056.650000000000000000,1713884400000
1713884400000,66909.7800000000000000000000000000,66930.4500000000000000000000000000,66328.3700000000000000000000000000,66398.1300000000000000000000000000,392.62053300,26155595.930000000000000000,1713888000000
1713888000000,66398.1300000000000000000000000000,66807.9000000000000000000000000000,66350.9200000000000000000000000000,66747.3400000000000000000000000000,414.91763800,27656323.710000000000000000,1713891600000
1713891600000,66747.3400000000000000000000000000,66905.9900000000000000000000000000,66584.6100000000000000000000000000,66753.7100000000000000000000000000,427.45695000,28520649.620000000000000000,1713895200000
1713895200000,66753.7100000000000000000000000000,66846.0000000000000000000000000000,66589.4700000000000000000000000000,66783.5600000000000000000000000000,423.69150200,28277802.970000000000000000,1713898800000
1713898800000,66783.5600000000000000000000000000,66783.5700000000000000000000000000,66390.0000000000000000000000000000,66477.8600000000000000000000000000,406.14041500,27042088.470000000000000000,1713902400000
1713902400000,66477.8600000000000000000000000000,66484.9500000000000000000000000000,65980.0100000000000000000000000000,66352.9300000000000000000000000000,439.86655500,29141558.940000000000000000,1713906000000
1713906000000,66352.9300000000000000000000000000,66516.0000000000000000000000000000,66258.8600000000000000000000000000,66352.0100000000000000000000000000,286.30405600,18992681.020000000000000000,1713909600000
1713909600000,66352.0100000000000000000000000000,66455.7600000000000000000000000000,66278.5900000000000000000000000000,66362.8400000000000000000000000000,356.18312400,23647337.660000000000000000,1713913200000
1713913200000,66362.8400000000000000000000000000,66433.3100000000000000000000000000,66120.0000000000000000000000000000,66414.0000000000000000000000000000,397.53546300,26369652.490000000000000000,1713916800000
1713916800000,66414.0000000000000000000000000000,66747.7800000000000000000000000000,66390.0000000000000000000000000000,66742.1900000000000000000000000000,439.56331100,29272392.690000000000000000,1713920400000
1713920400000,66742.1900000000000000000000000000,66899.9400000000000000000000000000,66682.3300000000000000000000000000,66743.2500000000000000000000000000,398.67247200,26620313.750000000000000000,1713924000000
1713924000000,66743.2500000000000000000000000000,66766.0000000000000000000000000000,66441.5600000000000000000000000000,66530.0000000000000000000000000000,566.21306500,37718856.660000000000000000,1713927600000
1713927600000,66530.0000000000000000000000000000,66714.4300000000000000000000000000,66514.4400000000000000000000000000,66608.1500000000000000000000000000,496.54624600,33083346.670000000000000000,1713931200000
1713931200000,66608.1500000000000000000000000000,67065.0000000000000000000000000000,66589.0100000000000000000000000000,67016.0000000000000000000000000000,494.27047900,33012390.190000000000000000,1713934800000
1713934800000,67016.0000000000000000000000000000,67070.4300000000000000000000000000,66634.0900000000000000000000000000,66735.0600000000000000000000000000,450.57572900,30110060.150000000000000000,1713938400000
1713938400000,66735.0600000000000000000000000000,66792.0000000000000000000000000000,66552.3700000000000000000000000000,66778.2500000000000000000000000000,356.64966500,23779808.330000000000000000,1713942000000
1713942000000,66778.2500000000000000000000000000,66883.6800000000000000000000000000,66588.0000000000000000000000000000,66631.1200000000000000000000000000,370.90123500,24759704.680000000000000000,1713945600000
1713945600000,66631.1200000000000000000000000000,66743.0100000000000000000000000000,66485.3000000000000000000000000000,66533.9900000000000000000000000000,445.91664100,29702492.920000000000000000,1713949200000
1713949200000,66533.9900000000000000000000000000,66560.5100000000000000000000000000,66272.0000000000000000000000000000,66366.0000000000000000000000000000,493.70257800,32780980.260000000000000000,1713952800000
1713952800000,66366.0000000000000000000000000000,66517.8500000000000000000000000000,66211.0500000000000000000000000000,66432.2600000000000000000000000000,499.69207400,33167408.310000000000000000,1713956400000
1713956400000,66432.2600000000000000000000000000,66631.0100000000000000000000000000,66366.4100000000000000000000000000,66571.5300000000000000000000000000,469.50551500,31216255.470000000000000000,1713960000000
1713960000000,66571.5300000000000000000000000000,66737.0000000000000000000000000000,66351.1100000000000000000000000000,66353.0100000000000000000000000000,558.60175800,37188967.020000000000000000,1713963600000
1713963600000,66353.0100000000000000000000000000,66355.9900000000000000000000000000,65838.2700000000000000000000000000,66054.9900000000000000000000000000,874.70918000,57821777.710000000000000000,1713967200000
1713967200000,66054.9900000000000000000000000000,66200.0000000000000000000000000000,64750.0000000000000000000000000000,65250.0000000000000000000000000000,876.57606000,57436668.940000000000000000,1713970800000
1713970800000,65250.0000000000000000000000000000,65250.0000000000000000000000000000,64519.0100000000000000000000000000,64610.1000000000000000000000000000,693.12777500,44979457.400000000000000000,1713974400000
1713974400000,64610.1000000000000000000000000000,64950.6700000000000000000000000000,64348.6700000000000000000000000000,64797.9900000000000000000000000000,643.28129400,41612067.500000000000000000,1713978000000
1713978000000,64797.9900000000000000000000000000,65144.1900000000000000000000000000,64766.3300000000000000000000000000,64889.4600000000000000000000000000,467.61516800,30358931.900000000000000000,1713981600000
1713981600000,64889.4600000000000000000000000000,64920.0000000000000000000000000000,64078.0000000000000000000000000000,64127.0400000000000000000000000000,496.74507200,32092511.600000000000000000,1713985200000
1713985200000,64127.0400000000000000000000000000,64486.0000000000000000000000000000,63750.0000000000000000000000000000,63976.0600000000000000000000000000,661.23993800,42494578.260000000000000000,1713988800000
1713988800000,63976.0600000000000000000000000000,64240.0100000000000000000000000000,63606.0600000000000000000000000000,64110.0000000000000000000000000000,639.10925700,40896184.060000000000000000,1713992400000
1713992400000,64110.0000000000000000000000000000,64447.9100000000000000000000000000,64000.0000000000000000000000000000,64399.3600000000000000000000000000,384.40005000,24690804.640000000000000000,1713996000000
1713996000000,64399.3600000000000000000000000000,64404.0000000000000000000000000000,63956.5000000000000000000000000000,64096.0000000000000000000000000000,661.91344100,42495249.790000000000000000,1713999600000
1713999600000,64096.0000000000000000000000000000,64339.8300000000000000000000000000,63829.9900000000000000000000000000,64289.5800000000000000000000000000,764.78957100,49062697.320000000000000000,1714003200000
1714003200000,64289.5800000000000000000000000000,64741.4700000000000000000000000000,64226.6000000000000000000000000000,64558.2000000000000000000000000000,769.44179000,49622315.280000000000000000,1714006800000
1714006800000,64558.2000000000000000000000000000,64657.1500000000000000000000000000,64052.2000000000000000000000000000,64067.9900000000000000000000000000,652.68650900,42042568.440000000000000000,1714010400000
1714010400000,64067.9900000000000000000000000000,64338.5800000000000000000000000000,63860.0400000000000000000000000000,64299.9800000000000000000000000000,700.51848000,44967529.640000000000000000,1714014000000
1714014000000,64299.9800000000000000000000000000,64464.2900000000000000000000000000,64141.4800000000000000000000000000,64282.0100000000000000000000000000,626.85547700,40321603.520000000000000000,1714017600000
1714017600000,64282.0100000000000000000000000000,64411.1900000000000000000000000000,64058.0000000000000000000000000000,64338.0000000000000000000000000000,672.73768700,43215564.250000000000000000,1714021200000
1714021200000,64338.0000000000000000000000000000,64370.6100000000000000000000000000,64027.8800000000000000000000000000,64223.3500000000000000000000000000,615.55985600,39525086.620000000000000000,1714024800000
1714024800000,64223.3500000000000000000000000000,64391.9900000000000000000000000000,64195.7000000000000000000000000000,64287.9900000000000000000000000000,536.19438600,34465974.220000000000000000,1714028400000
1714028400000,64287.9900000000000000000000000000,64379.8500000000000000000000000000,63824.0700000000000000000000000000,64018.0000000000000000000000000000,684.69991100,43920736.510000000000000000,1714032000000
1714032000000,64018.0000000000000000000000000000,64176.8600000000000000000000000000,63700.0000000000000000000000000000,63948.7900000000000000000000000000,743.69739900,47557331.300000000000000000,1714035600000
1714035600000,63948.7900000000000000000000000000,64191.9900000000000000000000000000,63816.8400000000000000000000000000,63965.9900000000000000000000000000,717.57439000,45925493.870000000000000000,1714039200000
1714039200000,63965.9900000000000000000000000000,63966.0300000000000000000000000000,63337.7700000000000000000000000000,63462.0100000000000000000000000000,910.17490100,57909422.480000000000000000,1714042800000
1714042800000,63462.0100000000000000000000000000,63994.2300000000000000000000000000,63447.3800000000000000000000000000,63861.2300000000000000000000000000,882.00227700,56251526.110000000000000000,1714046400000
1714046400000,63861.2300000000000000000000000000,64300.0000000000000000000000000000,63280.0000000000000000000000000000,63429.8200000000000000000000000000,1074.35159900,68582714.550000000000000000,1714050000000
1714050000000,63429.8200000000000000000000000000,63571.9000000000000000000000000000,62800.0000000000000000000000000000,63425.4600000000000000000000000000,1143.65241400,72313843.510000000000000000,1714053600000
1714053600000,63425.4600000000000000000000000000,63867.7400000000000000000000000000,63215.9900000000000000000000000000,63384.9700000000000000000000000000,1093.88434100,69539497.260000000000000000,1714057200000
1714057200000,63384.9700000000000000000000000000,64195.2700000000000000000000000000,63265.9500000000000000000000000000,64137.8200000000000000000000000000,999.08273100,63645332.520000000000000000,1714060800000
1714060800000,64137.8200000000000000000000000000,64503.4600000000000000000000000000,63971.4900000000000000000000000000,64445.4600000000000000000000000000,874.61195800,56145848.560000000000000000,1714064400000
1714064400000,64445.4600000000000000000000000000,64856.2700000000000000000000000000,64374.9500000000000000000000000000,64703.9900000000000000000000000000,1120.78906900,72392187.260000000000000000,1714068000000
1714068000000,64703.9900000000000000000000000000,64973.6600000000000000000000000000,64460.0000000000000000000000000000,64712.1100000000000000000000000000,841.96419200,54437049.890000000000000000,1714071600000
1714071600000,64712.1100000000000000000000000000,64786.0000000000000000000000000000,64561.2900000000000000000000000000,64747.1100000000000000000000000000,690.87058400,44676350.290000000000000000,1714075200000
1714075200000,64747.1100000000000000000000000000,64992.0000000000000000000000000000,64489.3000000000000000000000000000,64794.2900000000000000000000000000,521.04412100,33746183.090000000000000000,1714078800000
1714078800000,64794.2900000000000000000000000000,65280.0000000000000000000000000000,64681.3500000000000000000000000000,64710.5300000000000000000000000000,363.08179100,23584639.790000000000000000,1714082400000
1714082400000,64710.5300000000000000000000000000,64740.0000000000000000000000000000,64556.0000000000000000000000000000,64603.0000000000000000000000000000,464.09060900,29999753.260000000000000000,1714086000000
1714086000000,64603.0000000000000000000000000000,64747.1200000000000000000000000000,64447.7500000000000000000000000000,64498.3400000000000000000000000000,405.82562500,26201383.610000000000000000,1714089600000
1714089600000,64498.3400000000000000000000000000,64557.0300000000000000000000000000,64111.0000000000000000000000000000,64306.0000000000000000000000000000,485.45462900,31236055.870000000000000000,1714093200000
1714093200000,64306.0000000000000000000000000000,64662.5000000000000000000000000000,63899.0000000000000000000000000000,64402.9700000000000000000000000000,529.93936300,34034251.850000000000000000,1714096800000
1714096800000,64402.9700000000000000000000000000,64662.5300000000000000000000000000,64304.8800000000000000000000000000,64499.9100000000000000000000000000,367.83367900,23712564.730000000000000000,1714100400000
1714100400000,64499.9100000000000000000000000000,64506.2500000000000000000000000000,64297.5700000000000000000000000000,64381.2500000000000000000000000000,290.27926600,18692847.730000000000000000,1714104000000
1714104000000,64381.2500000000000000000000000000,64391.3700000000000000000000000000,64176.2500000000000000000000000000,64210.8400000000000000000000000000,379.63564600,24405821.300000000000000000,1714107600000
1714107600000,64210.8400000000000000000000000000,64574.3200000000000000000000000000,64014.8700000000000000000000000000,64553.9900000000000000000000000000,353.92769900,22753146.390000000000000000,1714111200000
1714111200000,64553.9900000000000000000000000000,64576.2600000000000000000000000000,64256.2500000000000000000000000000,64377.5700000000000000000000000000,329.34067500,21220076.060000000000000000,1714114800000
1714114800000,64377.5700000000000000000000000000,64610.8200000000000000000000000000,64240.2100000000000000000000000000,64276.9400000000000000000000000000,221.54749400,14257359.260000000000000000,1714118400000
1714118400000,64276.9400000000000000000000000000,64468.9200000000000000000000000000,64233.5500000000000000000000000000,64412.4900000000000000000000000000,169.51881600,10910833.290000000000000000,1714122000000
1714122000000,64412.4900000000000000000000000000,64578.0000000000000000000000000000,64329.4200000000000000000000000000,64474.9900000000000000000000000000,167.71887300,10810837.990000000000000000,1714125600000
1714125600000,64474.9900000000000000000000000000,64556.4500000000000000000000000000,64068.7500000000000000000000000000,64100.0000000000000000000000000000,187.69647100,12070743.900000000000000000,1714129200000
1714129200000,64100.0000000000000000000000000000,64264.7400000000000000000000000000,64070.0000000000000000000000000000,64244.0200000000000000000000000000,174.91307900,11225980.260000000000000000,1714132800000
1714132800000,64244.0200000000000000000000000000,64513.6200000000000000000000000000,63950.1100000000000000000000000000,64136.0000000000000000000000000000,298.87211600,19215121.410000000000000000,1714136400000
1714136400000,64136.0000000000000000000000000000,64582.9300000000000000000000000000,63685.9400000000000000000000000000,64502.0300000000000000000000000000,356.48637500,22838240.840000000000000000,1714140000000
1714140000000,64502.0300000000000000000000000000,64815.0000000000000000000000000000,63792.4700000000000000000000000000,63850.6400000000000000000000000000,374.25140200,24068523.540000000000000000,1714143600000
1714143600000,63850.6400000000000000000000000000,64022.0100000000000000000000000000,63304.0000000000000000000000000000,63503.2200000000000000000000000000,319.89213200,20348833.510000000000000000,1714147200000
1714147200000,63503.2200000000000000000000000000,63778.7600000000000000000000000000,63318.7500000000000000000000000000,63662.5000000000000000000000000000,313.70601500,19940872.900000000000000000,1714150800000
1714150800000,63662.5000000000000000000000000000,64115.1200000000000000000000000000,63550.9700000000000000000000000000,64008.4000000000000000000000000000,274.69845200,17544253.210000000000000000,1714154400000
1714154400000,64008.4000000000000000000000000000,64156.9300000000000000000000000000,63943.8300000000000000000000000000,64060.0000000000000000000000000000,269.14992400,17231735.470000000000000000,1714158000000
1714158000000,64060.0000000000000000000000000000,64131.2500000000000000000000000000,63734.1900000000000000000000000000,63734.1900000000000000000000000000,188.16610700,12031938.410000000000000000,1714161600000
1714161600000,63734.1900000000000000000000000000,64107.3200000000000000000000000000,63734.1900000000000000000000000000,63965.0900000000000000000000000000,234.21949100,14977953.760000000000000000,1714165200000
1714165200000,63965.0900000000000000000000000000,64080.0000000000000000000000000000,63830.0000000000000000000000000000,64059.9600000000000000000000000000,110.29481400,7054363.400000000000000000,1714168800000
1714168800000,64059.9600000000000000000000000000,64059.9600000000000000000000000000,63692.4900000000000000000000000000,63821.9300000000000000000000000000,113.69825200,7266392.420000000000000000,1714172400000
1714172400000,63821.9300000000000000000000000000,63913.4600000000000000000000000000,63756.2500000000000000000000000000,63770.0100000000000000000000000000,97.07015500,6196278.770000000000000000,1714176000000
1714176000000,63770.0100000000000000000000000000,63923.4100000000000000000000000000,62851.0000000000000000000000000000,63162.4900000000000000000000000000,159.42476100,10122592.850000000000000000,1714179600000
1714179600000,63162.4900000000000000000000000000,63265.5700000000000000000000000000,62400.0000000000000000000000000000,62593.2700000000000000000000000000,148.69155100,9330684.090000000000000000,1714183200000
1714183200000,62593.2700000000000000000000000000,63325.1200000000000000000000000000,62486.0300000000000000000000000000,62929.9700000000000000000000000000,167.06885000,10516877.770000000000000000,1714186800000
1714186800000,62929.9700000000000000000000000000,63153.0000000000000000000000000000,62823.9900000000000000000000000000,63082.0000000000000000000000000000,134.15701900,8458217.480000000000000000,1714190400000
1714190400000,63082.0000000000000000000000000000,63175.0000000000000000000000000000,62944.7100000000000000000000000000,63048.5700000000000000000000000000,140.58935700,8861794.230000000000000000,1714194000000
1714194000000,63048.5700000000000000000000000000,63091.8200000000000000000000000000,62808.0100000000000000000000000000,62990.0000000000000000000000000000,154.89676500,9756488.020000000000000000,1714197600000
1714197600000,62990.0000000000000000000000000000,63141.3200000000000000000000000000,62869.5400000000000000000000000000,63028.0000000000000000000000000000,111.52254600,7027051.090000000000000000,1714201200000
1714201200000,63028.0000000000000000000000000000,63160.7100000000000000000000000000,62946.0000000000000000000000000000,62966.8300000000000000000000000000,147.89276400,9325752.930000000000000000,1714204800000
1714204800000,62966.8300000000000000000000000000,63060.0000000000000000000000000000,62912.8500000000000000000000000000,63016.0000000000000000000000000000,179.41698500,11301443.400000000000000000,1714208400000
1714208400000,63016.0000000000000000000000000000,63055.4900000000000000000000000000,62878.7800000000000000000000000000,62984.4400000000000000000000000000,113.60812400,7152567.890000000000000000,1714212000000
1714212000000,62984.4400000000000000000000000000,62991.5300000000000000000000000000,62732.0300000000000000000000000000,62796.0000000000000000000000000000,92.13241200,5796513.360000000000000000,1714215600000
1714215600000,62796.0000000000000000000000000000,62950.0000000000000000000000000000,62673.3800000000000000000000000000,62862.1300000000000000000000000000,70.73766900,4445914.780000000000000000,1714219200000
1714219200000,62862.1300000000000000000000000000,63174.0000000000000000000000000000,62810.2900000000000000000000000000,63034.0000000000000000000000000000,187.49931500,11818229.670000000000000000,1714222800000
